silhouette,davies_bouldin
0.4933348298072815,0.6779549405550239
0.4916929304599762,0.6800909292306013
0.4952971041202545,0.6793987660862925
0.48894795775413513,0.6875670728073082
0.4940803349018097,0.6760882004070384
0.4990692138671875,0.6715546685569836
0.4962693750858307,0.6772423212911826
0.49008166790008545,0.6852951843656211
0.4930115044116974,0.6816241986487599
0.4999237656593323,0.6767822036087559
